ESTUDIANTE,promedio_general,promedio_mediana,promedio_min,promedio_max,promedio_std,asistencia_promedio,asistencia_mediana,asistencia_min,asistencia_max,asistencia_std,total_materias,materias_aprobadas,materias_reprobadas,tasa_aprobacion,tasa_reprobacion,max_vez_cursada,promedio_vez_cursada,materias_repetidas,nivel_max,nivel_min,num_periodos,num_materias_distintas,avance_niveles,num_periodos_regulares,materias_nota_cero,materias_asist_cero,materias_nota_menor5,materias_asist_menor50,pct_nota_cero,pct_asist_cero,materias_ingles,registros_especiales,materias_prom_periodo,materias_max_periodo,prom_primer,asist_primer,prom_ultimo,asist_ultimo,cambio_promedio,cambio_asistencia,DESERTOR
Estudiante 46,6.783333333333334,7.725,0.95,9.3,2.5351827380193948,86.16666666666667,93.5,12,100,24.393864106791405,12,9,3,0.75,0.25,1,1.0,0,2,1,2,12,1,2,0,0,3,1,0.0,0.0,0,0,6.0,7,7.37,92.85714285714286,5.962000000000001,76.8,-1.4079999999999995,-16.057142857142864,0
Estudiante 460,6.43,6.43,6.43,6.43,0.0,96.0,96.0,96,96,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,6.43,96.0,6.43,96.0,0.0,0.0,1
Estudiante 461,7.93,7.93,7.93,7.93,0.0,96.0,96.0,96,96,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,7.93,96.0,7.93,96.0,0.0,0.0,1
Estudiante 462,9.44,9.44,9.44,9.44,0.0,100.0,100.0,100,100,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,9.44,100.0,9.44,100.0,0.0,0.0,1
Estudiante 463,8.5,8.5,8.5,8.5,0.0,100.0,100.0,100,100,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,8.5,100.0,8.5,100.0,0.0,0.0,1
Estudiante 464,7.61,7.61,7.61,7.61,0.0,93.0,93.0,93,93,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,7.61,93.0,7.61,93.0,0.0,0.0,1
Estudiante 465,2.74,2.74,2.74,2.74,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,0,1,1,1,0.0,1.0,0,0,1.0,1,2.74,0.0,2.74,0.0,0.0,0.0,1
Estudiante 466,8.87,8.87,8.87,8.87,0.0,96.0,96.0,96,96,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,8.87,96.0,8.87,96.0,0.0,0.0,1
Estudiante 467,8.16,8.16,8.16,8.16,0.0,100.0,100.0,100,100,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,8.16,100.0,8.16,100.0,0.0,0.0,1
Estudiante 468,8.77,8.77,8.77,8.77,0.0,100.0,100.0,100,100,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,8.77,100.0,8.77,100.0,0.0,0.0,1
Estudiante 469,7.54,7.54,7.54,7.54,0.0,76.0,76.0,76,76,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,7.54,76.0,7.54,76.0,0.0,0.0,1
Estudiante 47,8.513571428571428,8.54,7.21,9.77,0.8502181361985164,99.78571428571429,100.0,97,100,0.8017837257372723,14,14,0,1.0,0.0,1,1.0,0,2,1,2,14,1,2,0,0,0,0,0.0,0.0,0,0,7.0,7,8.292857142857143,99.57142857142857,8.734285714285715,100.0,0.44142857142857217,0.4285714285714306,0
Estudiante 470,7.64,7.64,7.64,7.64,0.0,94.0,94.0,94,94,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,7.64,94.0,7.64,94.0,0.0,0.0,1
Estudiante 471,6.33,6.33,6.33,6.33,0.0,94.0,94.0,94,94,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,6.33,94.0,6.33,94.0,0.0,0.0,1
Estudiante 472,8.74,8.74,8.74,8.74,0.0,84.0,84.0,84,84,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,8.74,84.0,8.74,84.0,0.0,0.0,1
Estudiante 473,7.79,7.79,7.79,7.79,0.0,75.0,75.0,75,75,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,7.79,75.0,7.79,75.0,0.0,0.0,1
Estudiante 474,8.57,8.57,8.57,8.57,0.0,84.0,84.0,84,84,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,8.57,84.0,8.57,84.0,0.0,0.0,1
Estudiante 475,6.07,6.07,6.07,6.07,0.0,100.0,100.0,100,100,0.0,1,0,1,0.0,1.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,6.07,100.0,6.07,100.0,0.0,0.0,1
Estudiante 476,9.04,9.04,9.04,9.04,0.0,100.0,100.0,100,100,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,9.04,100.0,9.04,100.0,0.0,0.0,1
Estudiante 477,9.28,9.28,9.28,9.28,0.0,100.0,100.0,100,100,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,9.28,100.0,9.28,100.0,0.0,0.0,1
Estudiante 478,8.37,8.37,8.37,8.37,0.0,82.0,82.0,82,82,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,8.37,82.0,8.37,82.0,0.0,0.0,1
Estudiante 479,7.58,7.58,7.58,7.58,0.0,75.0,75.0,75,75,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,7.58,75.0,7.58,75.0,0.0,0.0,1
Estudiante 48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0,6,0.0,1.0,1,1.0,0,1,1,1,6,0,1,6,6,6,6,1.0,1.0,0,0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 480,7.35,7.35,7.35,7.35,0.0,90.0,90.0,90,90,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,7.35,90.0,7.35,90.0,0.0,0.0,1
Estudiante 481,7.78,7.78,7.78,7.78,0.0,94.0,94.0,94,94,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,7.78,94.0,7.78,94.0,0.0,0.0,1
Estudiante 482,8.57,8.57,8.57,8.57,0.0,88.0,88.0,88,88,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,8.57,88.0,8.57,88.0,0.0,0.0,1
Estudiante 483,6.93,6.93,6.93,6.93,0.0,81.0,81.0,81,81,0.0,1,0,1,0.0,1.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,6.93,81.0,6.93,81.0,0.0,0.0,1
Estudiante 484,8.27,8.27,8.27,8.27,0.0,84.0,84.0,84,84,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,8.27,84.0,8.27,84.0,0.0,0.0,1
Estudiante 485,8.82,8.82,8.82,8.82,0.0,94.0,94.0,94,94,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,8.82,94.0,8.82,94.0,0.0,0.0,1
Estudiante 486,8.57,8.57,8.57,8.57,0.0,88.0,88.0,88,88,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,8.57,88.0,8.57,88.0,0.0,0.0,1
Estudiante 487,8.61,8.61,8.61,8.61,0.0,94.0,94.0,94,94,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,8.61,94.0,8.61,94.0,0.0,0.0,1
Estudiante 488,9.63,9.63,9.63,9.63,0.0,96.0,96.0,96,96,0.0,1,1,0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,0,0,0,0,0.0,0.0,1,0,1.0,1,9.63,96.0,9.63,96.0,0.0,0.0,1
Estudiante 49,9.207647058823529,9.41,7.11,10.0,0.8253978541570474,81.70588235294117,100.0,0,100,39.07647103098352,17,17,0,1.0,0.0,1,1.0,0,3,1,5,17,2,2,0,3,0,3,0.0,0.17647058823529413,3,3,3.4,7,8.94,98.42857142857143,9.93,0.0,0.9900000000000002,-98.42857142857143,0
Estudiante 5,7.287000000000001,7.47,5.28,8.53,0.9612960001997304,97.5,100.0,89,100,3.7490739597339986,10,7,3,0.7,0.3,2,1.3,3,1,1,2,7,0,2,0,0,0,0,0.0,0.0,0,0,5.0,7,7.094285714285713,97.28571428571429,7.736666666666667,98.0,0.6423809523809538,0.7142857142857082,0
Estudiante 50,8.545,8.735,5.75,9.73,1.0196285145543489,91.78571428571429,100.0,0,100,26.591434628549013,14,13,1,0.9285714285714286,0.07142857142857142,2,1.0714285714285714,1,2,1,3,13,1,2,0,1,0,1,0.0,0.07142857142857142,1,1,4.666666666666667,7,8.274285714285714,98.42857142857143,8.86,0.0,0.5857142857142854,-98.42857142857143,0
Estudiante 51,8.567333333333332,8.76,7.0,9.75,0.7707738844514522,92.6,100.0,0,100,25.773186509571197,15,15,0,1.0,0.0,1,1.0,0,2,1,3,15,1,2,0,1,0,1,0.0,0.06666666666666667,1,1,5.0,7,8.345714285714285,98.42857142857143,8.96,0.0,0.6142857142857157,-98.42857142857143,0
Estudiante 52,4.42076923076923,5.04,0.0,9.09,3.373001782632352,53.92307692307692,76.0,0,94,38.09519116297476,13,4,9,0.3076923076923077,0.6923076923076923,2,1.4615384615384615,6,1,1,2,7,0,2,3,3,6,6,0.23076923076923078,0.23076923076923078,0,0,6.5,7,3.2857142857142856,50.0,5.745,58.5,2.4592857142857145,8.5,0
Estudiante 53,7.930000000000001,8.09,2.28,9.85,1.7712021744727908,86.73333333333333,96.0,0,100,25.443120503436305,15,14,1,0.9333333333333333,0.06666666666666667,1,1.0,0,3,1,5,15,2,2,0,1,1,1,0.0,0.06666666666666667,3,3,3.0,7,7.2542857142857144,90.28571428571429,8.98,96.0,1.725714285714286,5.714285714285708,0
Estudiante 54,2.05,1.52,0.0,5.54,2.006057493360214,66.0,86.0,0,100,37.416573867739416,7,0,7,0.0,1.0,1,1.0,0,1,1,1,7,0,1,1,1,6,2,0.14285714285714285,0.14285714285714285,0,0,7.0,7,2.05,66.0,2.05,66.0,0.0,0.0,1
Estudiante 55,8.83,9.065,6.32,10.0,0.9992073781830202,89.21428571428571,100.0,0,100,26.23321022447155,14,13,1,0.9285714285714286,0.07142857142857142,2,1.0714285714285714,1,2,1,3,13,1,2,0,1,0,1,0.0,0.07142857142857142,1,1,4.666666666666667,7,8.371428571428572,96.42857142857143,9.59,0.0,1.218571428571428,-96.42857142857143,0
Estudiante 56,8.187692307692307,8.62,3.72,10.0,1.5190849978751124,99.07692307692308,100.0,92,100,2.396578758061112,13,12,1,0.9230769230769231,0.07692307692307693,2,1.0769230769230769,1,2,1,2,12,1,2,0,0,1,0,0.0,0.0,0,0,6.5,7,7.854285714285714,98.85714285714286,8.576666666666666,99.33333333333333,0.7223809523809521,0.4761904761904674,0
Estudiante 57,5.576250000000001,7.154999999999999,0.0,10.0,3.1622540289290897,67.75,88.0,0,100,41.02729738155784,24,14,10,0.5833333333333334,0.4166666666666667,3,1.5416666666666667,9,3,1,5,16,2,4,4,5,8,7,0.16666666666666666,0.20833333333333334,1,2,4.8,7,6.512857142857143,93.42857142857143,7.37,0.0,0.8571428571428568,-93.42857142857143,0
Estudiante 58,8.739411764705881,8.82,7.01,9.9,0.8130149951587249,81.47058823529412,100.0,0,100,38.97133184640157,17,17,0,1.0,0.0,1,1.0,0,3,1,5,17,2,2,0,3,0,3,0.0,0.17647058823529413,3,3,3.4,7,8.598571428571429,98.42857142857143,9.9,0.0,1.3014285714285716,-98.42857142857143,0
Estudiante 59,8.1775,8.219999999999999,6.38,9.67,1.033776175880534,94.25,98.0,75,100,7.735690602067089,12,11,1,0.9166666666666666,0.08333333333333333,1,1.0,0,2,1,2,12,1,2,0,0,0,0,0.0,0.0,0,0,6.0,7,7.608571428571429,93.28571428571429,8.974,95.6,1.3654285714285708,2.3142857142857025,0
Estudiante 6,9.3,9.285,8.31,10.0,0.49198915977217744,86.5625,100.0,0,100,33.909622528126135,16,16,0,1.0,0.0,1,1.0,0,2,1,4,16,1,2,0,2,0,2,0.0,0.125,2,2,4.0,7,9.248571428571427,98.42857142857143,9.21,0.0,-0.03857142857142648,-98.42857142857143,0
Estudiante 60,6.2844,7.24,0.0,9.49,2.729146814177158,70.56,90.0,0,100,40.84225752820233,25,15,10,0.6,0.4,3,1.48,9,2,1,8,16,1,4,2,6,5,6,0.08,0.24,4,5,3.125,7,6.3,96.0,9.04,0.0,2.7399999999999993,-96.0,0
Estudiante 61,7.954285714285715,8.01,5.63,10.0,1.3645128207881516,94.57142857142857,97.0,83,100,7.114706432386908,7,6,1,0.8571428571428571,0.14285714285714285,1,1.0,0,1,1,1,7,0,1,0,0,0,0,0.0,0.0,0,0,7.0,7,7.954285714285715,94.57142857142857,7.954285714285715,94.57142857142857,0.0,0.0,1
Estudiante 62,0.6671428571428571,0.0,0.0,4.67,1.765094088953091,0.0,0.0,0,0,0.0,7,0,7,0.0,1.0,1,1.0,0,1,1,1,7,0,1,6,7,7,7,0.8571428571428571,1.0,0,1,7.0,7,0.6671428571428571,0.0,0.6671428571428571,0.0,0.0,0.0,1
Estudiante 63,1.747142857142857,0.0,0.0,5.33,2.3383235753114118,30.571428571428573,0.0,0,84,38.86239460308274,7,0,7,0.0,1.0,1,1.0,0,1,1,1,7,0,1,4,4,6,4,0.5714285714285714,0.5714285714285714,0,0,7.0,7,1.747142857142857,30.571428571428573,1.747142857142857,30.571428571428573,0.0,0.0,1
Estudiante 64,8.726875,9.135,5.64,9.75,1.0687732453612413,83.0625,96.0,0,100,33.13501420954376,16,15,1,0.9375,0.0625,1,1.0,0,2,1,4,16,1,2,0,2,0,2,0.0,0.125,2,2,4.0,7,8.641428571428571,93.28571428571429,9.15,0.0,0.5085714285714289,-93.28571428571429,0
Estudiante 65,8.726428571428572,9.05,7.06,10.0,0.9983186414617878,98.78571428571429,100.0,89,100,3.238674264110392,14,14,0,1.0,0.0,1,1.0,0,2,1,2,14,1,2,0,0,0,0,0.0,0.0,0,0,7.0,7,8.51142857142857,98.42857142857143,8.941428571428572,99.14285714285714,0.4300000000000015,0.7142857142857082,0
Estudiante 66,8.632142857142856,8.864999999999998,7.3,9.74,0.7632640290371207,98.5,100.0,89,100,3.817973687301038,14,14,0,1.0,0.0,1,1.0,0,2,1,2,14,1,2,0,0,0,0,0.0,0.0,0,0,7.0,7,8.464285714285714,98.42857142857143,8.8,98.57142857142857,0.3357142857142872,0.1428571428571388,0
Estudiante 67,4.465,5.175000000000001,0.0,8.54,2.929665320286413,75.3,85.5,0,100,30.195842245065613,10,2,8,0.2,0.8,2,1.3,3,1,1,2,7,0,2,1,1,4,1,0.1,0.1,0,0,5.0,5,4.247999999999999,66.8,4.682,83.8,0.43400000000000105,17.0,0
Estudiante 68,8.652,8.97,5.61,10.0,1.1834706828404566,85.66666666666667,100.0,0,100,34.90326768711055,15,14,1,0.9333333333333333,0.06666666666666667,2,1.0666666666666667,1,2,1,4,14,1,2,0,2,0,2,0.0,0.13333333333333333,2,2,3.75,7,8.17,98.42857142857143,9.77,0.0,1.5999999999999996,-98.42857142857143,0
Estudiante 69,5.8374999999999995,6.28,2.08,9.49,2.2095994083667168,90.41666666666667,95.0,50,100,14.736832849165467,12,5,7,0.4166666666666667,0.5833333333333334,2,1.4166666666666667,5,1,1,2,7,0,2,0,0,4,0,0.0,0.0,0,0,6.0,7,5.927142857142857,93.85714285714286,5.712,85.6,-0.2151428571428573,-8.257142857142867,0
Estudiante 7,7.765,7.6850000000000005,5.58,9.61,1.08952177229631,75.85714285714286,96.5,0,100,41.327690740930855,14,12,2,0.8571428571428571,0.14285714285714285,2,1.1428571428571428,2,3,1,5,12,2,2,0,3,0,3,0.0,0.21428571428571427,3,3,2.8,7,7.777142857142857,97.42857142857143,7.78,0.0,0.0028571428571435575,-97.42857142857143,0
Estudiante 70,7.698571428571428,8.35,4.2,9.32,1.8243850888397857,96.14285714285714,96.0,89,100,4.336994790119514,7,5,2,0.7142857142857143,0.2857142857142857,1,1.0,0,1,1,1,7,0,1,0,0,1,0,0.0,0.0,0,0,7.0,7,7.698571428571428,96.14285714285714,7.698571428571428,96.14285714285714,0.0,0.0,1
Estudiante 71,9.136470588235294,9.32,7.13,10.0,0.8423548923736849,81.70588235294117,100.0,0,100,39.07647103098352,17,17,0,1.0,0.0,1,1.0,0,3,1,5,17,2,2,0,3,0,3,0.0,0.17647058823529413,3,3,3.4,7,9.049999999999999,98.42857142857143,9.95,0.0,0.9000000000000004,-98.42857142857143,0
Estudiante 72,8.968571428571428,9.059999999999999,7.47,10.0,0.8671514564086534,98.28571428571429,100.0,92,100,2.672612419124243,14,14,0,1.0,0.0,1,1.0,0,2,1,2,14,1,2,0,0,0,0,0.0,0.0,0,0,7.0,7,8.885714285714286,97.85714285714286,9.051428571428572,98.71428571428571,0.16571428571428548,0.857142857142847,0
Estudiante 73,9.146428571428572,9.155000000000001,7.6,10.0,0.6834145846449975,99.07142857142857,100.0,94,100,1.9400351192017797,14,14,0,1.0,0.0,1,1.0,0,2,1,2,14,1,2,0,0,0,0,0.0,0.0,0,0,7.0,7,9.205714285714285,99.42857142857143,9.087142857142856,98.71428571428571,-0.11857142857142833,-0.7142857142857224,0
Estudiante 74,8.494375,8.59,7.11,9.67,0.7564563767990852,86.3125,100.0,0,100,33.81857231364644,16,16,0,1.0,0.0,1,1.0,0,2,1,4,16,1,2,0,2,0,2,0.0,0.125,2,2,4.0,7,8.191428571428572,97.85714285714286,8.41,0.0,0.21857142857142797,-97.85714285714286,0
Estudiante 75,8.215333333333332,8.03,7.27,9.83,0.7941290527243998,90.6,100.0,0,100,25.3371551001968,15,15,0,1.0,0.0,1,1.0,0,2,1,3,15,1,2,0,1,0,1,0.0,0.06666666666666667,1,1,5.0,7,8.15,97.42857142857143,7.81,0.0,-0.34000000000000075,-97.42857142857143,0
Estudiante 76,5.31923076923077,7.18,0.0,8.66,3.4431973066189063,73.23076923076923,96.0,0,100,42.21601956239252,13,7,6,0.5384615384615384,0.46153846153846156,2,1.0769230769230769,1,2,1,2,12,1,2,3,3,6,3,0.23076923076923078,0.23076923076923078,0,0,6.5,7,6.332857142857143,83.71428571428571,4.136666666666667,61.0,-2.196190476190476,-22.714285714285708,0
Estudiante 77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,0,7,0.0,1.0,1,1.0,0,1,1,1,7,0,1,7,7,7,7,1.0,1.0,0,0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 78,0.4785714285714286,0.0,0.0,3.35,1.266180984580911,14.285714285714286,0.0,0,100,37.79644730092272,7,0,7,0.0,1.0,1,1.0,0,1,1,1,7,0,1,6,6,7,6,0.8571428571428571,0.8571428571428571,0,0,7.0,7,0.4785714285714286,14.285714285714286,0.4785714285714286,14.285714285714286,0.0,0.0,1
Estudiante 79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,0,5,0.0,1.0,1,1.0,0,1,1,1,5,0,1,5,5,5,5,1.0,1.0,0,0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 8,8.580588235294117,8.96,7.14,9.75,0.8360582410053387,81.70588235294117,100.0,0,100,39.07647103098352,17,17,0,1.0,0.0,1,1.0,0,3,1,5,17,2,2,0,3,0,3,0.0,0.17647058823529413,3,3,3.4,7,8.422857142857143,98.42857142857143,9.36,0.0,0.937142857142856,-98.42857142857143,0
Estudiante 80,8.50125,8.695,6.12,10.0,0.9220186187563314,89.25,95.0,0,100,24.274815481619346,16,15,1,0.9375,0.0625,2,1.0625,1,3,1,3,15,2,3,0,1,0,1,0.0,0.0625,0,1,5.333333333333333,7,8.26142857142857,94.28571428571429,8.5,78.8,0.23857142857142932,-15.485714285714295,0
Estudiante 81,7.484782608695652,7.99,0.0,9.95,2.500939586281374,86.26086956521739,96.0,0,100,27.857131274520174,23,19,4,0.8260869565217391,0.17391304347826086,3,1.173913043478261,3,4,1,4,20,3,4,1,2,2,2,0.043478260869565216,0.08695652173913043,0,1,5.75,7,7.734285714285714,95.14285714285714,8.634,94.4,0.8997142857142864,-0.7428571428571331,0
Estudiante 82,7.6525,7.745000000000001,5.74,9.67,1.1801088162461202,90.0,100.0,0,100,28.498803802647895,12,8,4,0.6666666666666666,0.3333333333333333,2,1.1666666666666667,2,2,1,3,10,1,2,0,1,0,1,0.0,0.08333333333333333,1,1,4.0,7,7.698571428571428,99.0,7.3,96.75,-0.3985714285714286,-2.25,1
Estudiante 83,5.416363636363636,7.035,0.0,8.84,3.2851723814371714,71.68181818181819,90.0,0,100,40.43028846184782,22,13,9,0.5909090909090909,0.4090909090909091,3,1.2272727272727273,4,4,1,4,18,3,4,5,5,7,5,0.22727272727272727,0.22727272727272727,0,0,5.5,7,7.8500000000000005,96.0,0.0,0.0,-7.8500000000000005,-96.0,0
Estudiante 84,8.129199999999999,8.2,5.92,9.84,1.0320607217278128,81.72,92.0,0,100,31.525809532296968,25,23,2,0.92,0.08,2,1.08,2,4,1,6,23,3,4,0,3,0,3,0.0,0.12,2,3,4.166666666666667,7,7.501428571428572,89.85714285714286,8.496666666666668,95.33333333333333,0.9952380952380961,5.476190476190467,0
Estudiante 85,7.930000000000001,7.984999999999999,6.24,9.64,0.7337250036303659,84.72727272727273,93.0,0,100,28.037698802015722,22,21,1,0.9545454545454546,0.045454545454545456,2,1.0454545454545454,1,4,1,4,21,3,4,0,2,0,2,0.0,0.09090909090909091,0,2,5.5,6,7.971666666666667,77.5,7.483333333333333,92.33333333333333,-0.4883333333333333,14.833333333333329,0
Estudiante 86,4.925,7.03,0.0,10.0,3.9441215047770077,58.3,79.0,0,100,42.01600224253188,10,6,4,0.6,0.4,2,1.1,1,2,1,2,9,1,2,3,3,4,3,0.3,0.3,0,0,5.0,7,7.035714285714286,83.28571428571429,0.0,0.0,-7.035714285714286,-83.28571428571429,1
Estudiante 87,7.8,7.8,7.8,7.8,0.0,97.0,97.0,97,97,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,7.8,97.0,7.8,97.0,0.0,0.0,1
Estudiante 88,6.598571428571428,6.41,3.4,9.26,1.6094521626119442,85.14285714285714,85.5,40,100,15.659144012646134,14,6,8,0.42857142857142855,0.5714285714285714,3,1.5714285714285714,7,1,1,3,7,0,3,0,0,2,1,0.0,0.0,0,0,4.666666666666667,7,5.6257142857142854,86.57142857142857,7.502,78.0,1.8762857142857143,-8.57142857142857,0
Estudiante 89,8.99,8.99,8.99,8.99,0.0,94.0,94.0,94,94,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,8.99,94.0,8.99,94.0,0.0,0.0,1
Estudiante 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,0,7,0.0,1.0,1,1.0,0,1,1,1,7,0,1,7,7,7,7,1.0,1.0,0,0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,2,0.0,1.0,2,1.5,1,1,1,2,1,0,2,2,2,2,2,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
Estudiante 92,4.72,4.72,4.72,4.72,0.0,90.0,90.0,90,90,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,0,0,1,0,0.0,0.0,0,0,1.0,1,4.72,90.0,4.72,90.0,0.0,0.0,1
Estudiante 93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 94,3.79,3.79,3.79,3.79,0.0,50.0,50.0,50,50,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,0,0,1,0,0.0,0.0,0,0,1.0,1,3.79,50.0,3.79,50.0,0.0,0.0,1
Estudiante 95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,2,2.0,1,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 96,7.0,7.0,7.0,7.0,0.0,100.0,100.0,100,100,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,7.0,100.0,7.0,100.0,0.0,0.0,1
Estudiante 97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,2,2.0,1,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 99,9.5,9.5,9.5,9.5,0.0,100.0,100.0,100,100,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,9.5,100.0,9.5,100.0,0.0,0.0,1
